SID,Age,Sex,Language,Experimenter,Double_coded_by,Exclude_analysis,Exclude_analysis_reason,Exclude_task,Excluded_task,Exclude_task_reason,Task,Trial_number,Task_item,Response_single,Response_double,Response,Correct,Mem_check_1_single,Mem_check_1_double,Mem_check_1,Mem_check_2_single,Mem_check_2_double,Mem_check_2,Exclude_trial_single,Exclude_trial_double,Exclude_trial_reason_single,Exclude_trial_reason_double,Exclude_trial,Exclude_trial_reason,Unit_task_repeat_alts,Notes_single,Notes_double
AM-11,3.60027379,M,English (India),NA,RMS,0,,1,SF,"experimenter notes say ""doesn't understand numbers,"" only received 2 test trials",SF,6,71,NA,NA,NA,NA,,,,,,,,,,,1,no data,,Does not understand #s,doesn't understand numbers
AM-11,3.60027379,M,English (India),NA,RMS,0,,1,SF,"experimenter notes say ""doesn't understand numbers,"" only received 2 test trials",SF,7,105,NA,NA,NA,NA,,,,,,,,,,,1,no data,,Does not understand #s,doesn't understand numbers
AM-11,3.60027379,M,English (India),NA,RMS,0,,1,SF,"experimenter notes say ""doesn't understand numbers,"" only received 2 test trials",SF,8,107,NA,NA,NA,NA,,,,,,,,,,,1,no data,,Does not understand #s,doesn't understand numbers
AM-11,3.60027379,M,English (India),NA,RMS,0,,1,SF,"experimenter notes say ""doesn't understand numbers,"" only received 2 test trials",SF,9,116,NA,NA,NA,NA,,,,,,,,,,,1,no data,,Does not understand #s,doesn't understand numbers
AM-11,3.60027379,M,English (India),NA,RMS,0,,1,SF,"experimenter notes say ""doesn't understand numbers,"" only received 2 test trials",SF,10,224,NA,NA,NA,NA,,,,,,,,,,,1,no data,,Does not understand #s,doesn't understand numbers
AM-11,3.60027379,M,English (India),NA,RMS,0,,1,SF,"experimenter notes say ""doesn't understand numbers,"" only received 2 test trials",SF,11,252,NA,NA,NA,NA,,,,,,,,,,,1,no data,,Does not understand #s,doesn't understand numbers
AM-11,3.60027379,M,English (India),NA,RMS,0,,1,SF,"experimenter notes say ""doesn't understand numbers,"" only received 2 test trials",SF,12,271,NA,NA,NA,NA,,,,,,,,,,,1,no data,,Does not understand #s,doesn't understand numbers
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,NN,Training,1,2,2,2,1,,,,,,,,,,,0,,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,NN,1,5,8,8,8,0,,,,,,,,,,,0,,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,NN,2,7,9,9,9,0,,,,,,,,,,,0,,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,NN,3,16,7,7,7,0,,,,,,,,,,,0,,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,NN,4,24,5,5,5,0,,,,,,,,,,,0,,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,NN,5,52,8,8,8,0,,,,,,,,,,,0,,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,NN,6,71,1,1,1,0,,,,,,,,,,,0,,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,NN,7,105,2,2,2,0,,,,,,,,,,,0,,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,NN,8,107,7,7,7,0,,,,,,,,,,,0,,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,NN,9,116,6,6,6,0,,,,,,,,,,,0,,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,NN,10,224,28,28,28,0,,,,,,,,,,,0,,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,NN,11,252,2,2,2,0,,,,,,,,,,,0,,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,NN,12,271,7,7,7,0,,,,,,,,,,,0,,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,Sample Item A,Apple,1,1,1,1,,,,,,,,,,,0,,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,1,Sun,1,1,1,1,,,,,,,,,,,0,,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,2,Book,0,0,0,0,,,,,,,,,,,0,,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,3,Cake,0,0,0,0,,,,,,,,,,,0,,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,4,Leaf,0,0,0,0,,,,,,,,,,,0,,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,5,Balloon,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,6,Leaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,Sample Item B,SockFlower,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,7,PresentTire,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,8,KiteHydrant,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,9,DuckClover,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,10,TireHydrant,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,11,CloverKite,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,12,PresentDucck,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,13,BellRainbowChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,14,BlockHatDrum,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,15,MugHourglassBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,16,HatChairRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,17,HourglassMugBell,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,18,DrumRainbowHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,19,BellBlockHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,20,ChairDrumMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,21,RainbowMugHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,22,HourglassBellChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,23,PlanetShoeClockStar,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,24,HourglassKiteBlockHeart,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,25,StarBookHourglassShoe,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,26,KiteTirePlanetBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,27,BookHeartTireClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,28,BlockPlanetKiteHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,29,SunDrumRainbowHydrantClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,30,BalloonCloverBookPlanetMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,31,BookClockBalloonSunPlanet,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,32,DrumMugHydrantCloverRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,33,LeafTireHatClockShoeDuck,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,34,StarBellRainbowChairCakePresent,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-11,3.60027379,M,English (India),NA,RMS,0,,0,,,WPPSI,35,RainbowPresentCakeHatShoeBellLeaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,0,,,GiveN,1,6,9>7>6,6,6,1,,,,,,,,,,,0,,NA,9 first try; 7 changed to 6 second try,"counted 9 correctly when giving, only counted 6 when confirming, GOT RIGHT ON SECOND TRY"
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,0,,,GiveN,2,9,9,9,9,1,,,,,,,,,,,0,,NA,,counted correctly when giving and confirming
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,0,,,GiveN,3,7,8>7,7,7,1,,,,,,,,,,,0,,NA,,counted correctly when confirming
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,0,,,GiveN,4,5,5,5,5,1,,,,,,,,,,,0,,NA,,counted correctly and fixed when giving
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,SF,"experimenter notes say ""does not speak English,"" only completeled 3 SF trials, valid answers for 1",SF,Training,1,2,2,2,1,1,0,0,1,0,0,,,,,0,,,,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,SF,"experimenter notes say ""does not speak English,"" only completeled 3 SF trials, valid answers for 1",SF,1,5,7,7,7,0,1,0,0,1,0,0,,,,,0,,,,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,SF,"experimenter notes say ""does not speak English,"" only completeled 3 SF trials, valid answers for 1",SF,2,7,1,1,1,0,1,0,0,1,0,0,,,,,0,,,non alt answer,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,SF,"experimenter notes say ""does not speak English,"" only completeled 3 SF trials, valid answers for 1",SF,3,16,NA,yes,NA,NA,1,0,0,1,0,0,,,,,1,no data,,replied with yes,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,SF,"experimenter notes say ""does not speak English,"" only completeled 3 SF trials, valid answers for 1",SF,4,24,NA,NA,NA,NA,,,,,,,,,,,1,no data,,does not understand,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,SF,"experimenter notes say ""does not speak English,"" only completeled 3 SF trials, valid answers for 1",SF,5,52,NA,NA,NA,NA,,,,,,,,,,,1,no data,,does not understand,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,SF,"experimenter notes say ""does not speak English,"" only completeled 3 SF trials, valid answers for 1",SF,6,71,NA,NA,NA,NA,,,,,,,,,,,1,no data,,does not understand,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,SF,"experimenter notes say ""does not speak English,"" only completeled 3 SF trials, valid answers for 1",SF,7,105,NA,NA,NA,NA,,,,,,,,,,,1,no data,,does not understand,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,SF,"experimenter notes say ""does not speak English,"" only completeled 3 SF trials, valid answers for 1",SF,8,107,NA,NA,NA,NA,,,,,,,,,,,1,no data,,does not understand,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,SF,"experimenter notes say ""does not speak English,"" only completeled 3 SF trials, valid answers for 1",SF,9,116,NA,NA,NA,NA,,,,,,,,,,,1,no data,,does not understand,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,SF,"experimenter notes say ""does not speak English,"" only completeled 3 SF trials, valid answers for 1",SF,10,224,NA,NA,NA,NA,,,,,,,,,,,1,no data,,does not understand,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,SF,"experimenter notes say ""does not speak English,"" only completeled 3 SF trials, valid answers for 1",SF,11,252,NA,NA,NA,NA,,,,,,,,,,,1,no data,,does not understand,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,SF,"experimenter notes say ""does not speak English,"" only completeled 3 SF trials, valid answers for 1",SF,12,271,NA,NA,NA,NA,,,,,,,,,,,1,no data,,does not understand,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,NN,no data,NN,Training,1,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,NN,no data,NN,1,5,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,NN,no data,NN,2,7,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,NN,no data,NN,3,16,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,NN,no data,NN,4,24,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,NN,no data,NN,5,52,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,NN,no data,NN,6,71,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,NN,no data,NN,7,105,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,NN,no data,NN,8,107,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,NN,no data,NN,9,116,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,NN,no data,NN,10,224,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,NN,no data,NN,11,252,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,NN,no data,NN,12,271,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,Sample Item A,Apple,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,1,Sun,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,2,Book,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,3,Cake,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,4,Leaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,5,Balloon,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,6,Leaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,Sample Item B,SockFlower,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,7,PresentTire,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,8,KiteHydrant,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,9,DuckClover,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,10,TireHydrant,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,11,CloverKite,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,12,PresentDucck,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,13,BellRainbowChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,14,BlockHatDrum,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,15,MugHourglassBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,16,HatChairRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,17,HourglassMugBell,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,18,DrumRainbowHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,19,BellBlockHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,20,ChairDrumMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,21,RainbowMugHat,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,22,HourglassBellChair,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,23,PlanetShoeClockStar,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,24,HourglassKiteBlockHeart,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,25,StarBookHourglassShoe,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,26,KiteTirePlanetBlock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,27,BookHeartTireClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,28,BlockPlanetKiteHourglass,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,29,SunDrumRainbowHydrantClock,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,30,BalloonCloverBookPlanetMug,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,31,BookClockBalloonSunPlanet,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,32,DrumMugHydrantCloverRainbow,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,33,LeafTireHatClockShoeDuck,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,34,StarBellRainbowChairCakePresent,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-12,4.72826831,M,English (India),NA,RMS,1,Comprehension failure,1,WPPSI,no data,WPPSI,35,RainbowPresentCakeHatShoeBellLeaf,NA,NA,NA,NA,,,,,,,,,,,1,no data,NA,Did not finish,
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,0,,,GiveN,1,6,10,10,10,0,,,,,,,,,,,0,,NA,,correctly counted 10 on plate when confirming
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,0,,,GiveN,2,9,9,9,9,1,,,,,,,,,,,0,,NA,Incorrectly re-counted 10,incorrectly counted 10 when only 9 on plate
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,0,,,GiveN,3,7,9,9,9,0,,,,,,,,,,,0,,NA,,incorrectly counted 10 when given 9 in confirmation
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,0,,,GiveN,4,5,9,9,9,0,,,,,,,,,,,0,,NA,,incorrectly counted 8 when given 9 in confirmation
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,0,,,SF,Training,1,2,2,2,1,,1,1,,,,,,,,0,,0,,
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,0,,,SF,1,5,7,7,7,0,,1,1,,,,,,,,0,,0,,
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,0,,,SF,2,7,8,8,8,1,,1,1,,,,,,,,0,,0,,
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,0,,,SF,3,16,7,17,7,0,1,0,0,1,0,0,,,,,0,,0,non alt answer,7
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,0,,,SF,4,24,26,26,26,0,,1,1,,,,,,,,0,,0,,
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,0,,,SF,5,52,53,53,53,1,1,0,0,1,0,0,,,,,0,,0,,
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,0,,,SF,6,71,3,3,3,0,1,0,0,1,0,0,,,,,0,,0,non alt answer,3
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,0,,,SF,7,105,6,6,6,0,,1,1,,,,,,,,0,,0,non alt answer,6
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,0,,,SF,8,107,109,109,109,0,1,0,0,,,,,,,,0,,0,,
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,0,,,SF,9,116,117,117,117,1,,1,1,,,,,,,,0,,0,,
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,0,,,SF,10,224,26,26,26,0,,1,1,,,,,,,,0,,0,non alt answer,26
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,0,,,SF,11,252,53,53,53,0,,1,1,,,,,,,,0,,0,non alt answer,53
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,0,,,SF,12,271,NA,CVCV,NA,NA,,1,1,,,,,,,,1,no data,0,Unintelligible,Unintellgable
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,1,NN,"Experimenter notes say ""does not understand"", child gives same answer for 8/12 trials.",NN,Training,1,2,2,2,1,,,,,,,,,,,0,,NA,,
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,1,NN,"Experimenter notes say ""does not understand"", child gives same answer for 8/12 trials.",NN,1,5,6,6,6,1,,,,,,,,,,,0,,NA,,
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,1,NN,"Experimenter notes say ""does not understand"", child gives same answer for 8/12 trials.",NN,2,7,8,8,8,1,,,,,,,,,,,0,,NA,,
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,1,NN,"Experimenter notes say ""does not understand"", child gives same answer for 8/12 trials.",NN,3,16,8,8,8,0,,,,,,,,,,,0,,NA,does not understand,Does not understand
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,1,NN,"Experimenter notes say ""does not understand"", child gives same answer for 8/12 trials.",NN,4,24,8,8,8,0,,,,,,,,,,,0,,NA,does not understand,
AM-13,4.75290897,M,English (India),NA,SJB,1,More than 20% of data missing,1,NN,"Experimenter notes say ""does not understand"", child gives same answer for 8/12 trials.",NN,5,52,52,52,52,0,,,,,,,,,,,0,,NA,does not understand,
